PL ID,Status,Category,Discipline,Description,Subsystem,Milestone
PL-006555,Originated,B,E,8.1:DOWNSTREAM CONNECTION ACCORDING CABLE SCHEDULE TO BE DONE,PS6-25-07 - Export Pipeline Pig Launcher,PS6 - Milestone E
PL-006556,Originated,B,E,8:UPSTREAM CONNECTION ACCORDING CABLE SCHEDULE TO BE DONE,PS6-25-07 - Export Pipeline Pig Launcher,PS6 - Milestone E
PL-006557,Originated,B,E,8.1:DOWNSTREAM CONNECTION ACCORDING CABLE SCHEDULE TO BE DONE,PS6-25-07 - Export Pipeline Pig Launcher,PS6 - Milestone E
PL-006559,Originated,B,M,4:Quality of welding in the transformer is not upto the standard.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006560,Originated,B,M,4.1:It was found that one side has CS bolts without coating and the other side has GI bolts,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006561,Originated,B,M,"4.2:The coating quality is poor, with uneven surface finish, improper application, and paint peeling observed.",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006562,Originated,B,M,4.3:The foundation clamp for the transformer should be bolted on the transformer as well as base as per drawing. But it is welded on transformer.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006563,Originated,A,E,4.4:Flexible conduit routing over the enclosure is improperly installed or broken,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006564,Originated,B,E,"4.5:Earthing cable not connected, poor cable management, improper stripping, and improper glanding",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006565,Originated,B,E,"4.6:Internal wiring and cable entry inside the enclosure are poorly installed and not properly managed, unused openings are covered by rubber plugs",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006566,Originated,B,E,4.7:The opening has been temporarily sealed using plastic tape.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006567,Originated,A,E,4.8:Flexible conduit not properly terminated into the cable gland.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006568,Originated,A,E,4.9:All cable entries are not properly tightened and cables are not properly sealed in cable glands. Applicable for all transformers.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006569,Originated,A,E,4.10:64. No heat-shrink sleeves are installed on the cable inside the main panel. Applicable for all transformers.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006570,Originated,A,E,4.11:65. Rubber blind plugs on the main panels and equipment on the transformer to be changed to the proper ones (IP and Ex rate wise). Applicable for all transformers.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006571,Originated,B,E,4.12: Self adhesive tape to be removed and proper consumables need to be installed to provide correct installation of metal protection sleeves on the cable glands. Applicable for all transformers.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006572,Originated,B,E,4.13:There is no tag plate on the main panel that need to show the characteristics of the panel (manufacturer / voltage / IP&Ex rate etc),PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006573,Originated,A,E,4.14:Grounding wires are cut on the incoming/outgoing cables inside the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006574,Originated,B,E,4.15:Incoming cable from temperature sensors are not properly sealed at the entry point into the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006576,Originated,B,M,4:Quality of welding in the transformer is not upto the standard.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006577,Originated,C,M,4.1:It was found that one side has CS bolts without coating and the other side has GI bolts,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006578,Originated,B,M,"4.2:The coating quality is poor, with uneven surface finish, improper application, and paint peeling observed.",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006579,Originated,B,M,4.3:The foundation clamp for the transformer should be bolted on the transformer as well as base as per drawing. But it is welded on transformer.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006580,Originated,B,E,"4.4:Internal wiring and cable entry inside the enclosure are poorly installed and not properly managed, unused openings are covered by rubber plugs",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006581,Originated,B,E,4.5:The opening has been temporarily sealed using plastic tape.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006582,Originated,A,E,4.6:Cable entry is improperly installed.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006583,Originated,A,E,4.7:All cable entries are not properly tightened and cables are not properly sealed in cable glands..,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006584,Originated,A,E,4.8:64. No heat-shrink sleeves are installed on the cable inside the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006585,Originated,B,E,4.9:65. Rubber blind plugs on the main panels and equipment on the transformer to be changed to the proper ones (IP and Ex rate wise).,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006586,Originated,B,E,4.10: Self adhesive tape to be removed and proper consumables need to be installed to provide correct installation of metal protection sleeves on the cable glands. .,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006587,Originated,B,E,4.11:There is no tag plate on the main panel that need to show the characteristics of the panel (manufacturer / voltage / IP&Ex rate etc)..,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006588,Originated,A,E,4.12:Grounding wires are cut on the incoming/outgoing cables inside the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006590,Originated,A,E,4.13:Incoming cable from temperature sensors are not properly sealed at the entry point into the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006591,Originated,B,M,4:Quality of welding in the transformer is not upto the standard.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006592,Originated,C,M,4.1:It was found that one side has CS bolts without coating and the other side has GI bolts,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006593,Originated,B,M,"4.2:The coating quality is poor, with uneven surface finish, improper application, and paint peeling observed.",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006594,Originated,B,M,4.3:The foundation clamp for the transformer should be bolted on the transformer as well as base as per drawing. But it is welded on transformer.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006595,Originated,B,E,4.4:Improper termination of earthing conductor,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006596,Originated,A,E,"4.5:Earthing cable not connected, poor cable management, improper stripping, and improper glanding.",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006597,Originated,A,E,4.6:Improper installation of copper bonding/earthing strap,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006598,Originated,B,E,4.7:Unused gland plate sealed with rubber instead of stopping plug.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006599,Originated,B,E,4.8:The opening has been temporarily sealed using plastic tape,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006600,Originated,A,E,4.9:Cable entry at the bottom of the enclosure is improperly installed.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006601,Originated,A,M,4.10:Oil Leakage found at the oil level gauge weld area.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006602,Originated,A,E,4.11:All cable entries are not properly tightened and cables are not properly sealed in cable glands..,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006603,Originated,A,M,4.12:64. No heat-shrink sleeves are installed on the cable inside the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006604,Originated,B,M,4.13:65. Rubber blind plugs on the main panels and equipment on the transformer to be changed to the proper ones (IP and Ex rate wise).,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006605,Originated,B,E,4.14: Self adhesive tape to be removed and proper consumables need to be installed to provide correct installation of metal protection sleeves on the cable glands. .,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006606,Originated,B,E,4.15:There is no tag plate on the main panel that need to show the characteristics of the panel (manufacturer / voltage / IP&Ex rate etc)..,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006607,Originated,A,E,4.16:Grounding wires are cut on the incoming/outgoing cables inside the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006608,Originated,A,E,4.17:Incoming cable from temperature sensors are not properly sealed at the entry point into the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006609,Originated,B,M,4:Quality of welding in the transformer is not upto the standard.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006610,Originated,C,M,4.1:It was found that one side has CS bolts without coating and the other side has GI bolts,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006611,Originated,B,M,"4.2:The coating quality is poor, with uneven surface finish, improper application, and paint peeling observed.",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006612,Originated,B,M,4.3:The foundation clamp for the transformer should be bolted on the transformer as well as base as per drawing. But it is welded on transformer.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006613,Originated,A,M,4.4:Temperature sensor not sealed properly,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006614,Originated,B,E,4.5:loose bolt for 1U & 1W.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006615,Originated,A,M,"4.6:Internal wiring and cable entry inside the enclosure are poorly installed and not properly managed, unused openings are covered by rubber plugs",PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006616,Originated,B,E,4.7:Unused gland plate sealed with rubber instead of stopping plug,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006617,Originated,A,E,4.8:Cable entry is improperly installed.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006618,Originated,A,M,4.9:Oil Leakage found at the weld area.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006619,Originated,A,E,4.10:All cable entries are not properly tightened and cables are not properly sealed in cable glands..,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006620,Originated,A,E,4.11:64. No heat-shrink sleeves are installed on the cable inside the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006621,Originated,B,E,4.12:65. Rubber blind plugs on the main panels and equipment on the transformer to be changed to the proper ones (IP and Ex rate wise).,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006622,Originated,B,E,4.13: Self adhesive tape to be removed and proper consumables need to be installed to provide correct installation of metal protection sleeves on the cable glands. .,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006623,Originated,B,M,4.14:There is no tag plate on the main panel that need to show the characteristics of the panel (manufacturer / voltage / IP&Ex rate etc)..,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006624,Originated,A,E,4.15:Grounding wires are cut on the incoming/outgoing cables inside the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006625,Originated,A,E,4.16:Incoming cable from temperature sensors are not properly sealed at the entry point into the main panel.,PS5-61-01 - 33kV Switchboard EITS Building (PS5-61-IJ-0001),PS5 - Milestone D
PL-006626,Originated,B,M,4:Quality of welding in the transformer is not upto the standard.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006627,Originated,C,M,4.1:It was found that one side has CS bolts without coating and the other side has GI bolts,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006628,Originated,B,M,"4.2:The coating quality is poor, with uneven surface finish, improper application, and paint peeling observed.",PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006629,Originated,B,M,4.3:The foundation clamp for the transformer should be bolted on the transformer as well as base as per drawing. But it is welded on transformer.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006630,Originated,B,M,4.4:The foundation clamp for the transformer should be bolted on the transformer as well as base as per drawing. But it is welded on transformer.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006631,Originated,A,E,4.5:Cable entry is improperly installed.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006632,Originated,B,E,4.6:Unused gland plate sealed with rubber instead of stopping plug.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006633,Originated,B,E,4.7:loose bolt for 1W.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006634,Originated,B,E,"4.8:Poor cable management, improper stripping and glanding.",PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006635,Originated,A,E,4.9:Cable glanding not properly tightened and sealed,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006636,Originated,B,E,4.10:Cable entry temporarily sealed using plastic tape,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006637,Originated,A,E,4.11:All cable entries are not properly tightened and cables are not properly sealed in cable glands..,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006638,Originated,A,M,4.12:64. No heat-shrink sleeves are installed on the cable inside the main panel.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006639,Originated,B,E,4.13:65. Rubber blind plugs on the main panels and equipment on the transformer to be changed to the proper ones (IP and Ex rate wise).,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006640,Originated,B,E,4.14: Self adhesive tape to be removed and proper consumables need to be installed to provide correct installation of metal protection sleeves on the cable glands. .,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006641,Originated,B,E,4.15:There is no tag plate on the main panel that need to show the characteristics of the panel (manufacturer / voltage / IP&Ex rate etc)..,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006642,Originated,A,E,4.16:Grounding wires are cut on the incoming/outgoing cables inside the main panel.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006643,Originated,A,E,4.17:Incoming cable from temperature sensors are not properly sealed at the entry point into the main panel.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006653,Originated,B,M,4:Quality of welding in the transformer is not upto the standard.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006655,Originated,C,M,4.1:It was found that one side has CS bolts without coating and the other side has GI bolts,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006656,Originated,B,M,"4.2:The coating quality is poor, with uneven surface finish, improper application, and paint peeling observed.",PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006657,Originated,B,M,4.3:The foundation clamp for the transformer should be bolted on the transformer as well as base as per drawing. But it is welded on transformer.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006658,Originated,A,M,4.4:Oil Leakage found at the oil level gauge weld area.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006659,Originated,A,M,4.5:Oil Leakage found at the weld area.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006660,Originated,A,M,4.6:Oil Leakage found.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006661,Originated,A,M,4.7:Oil Leakage found at the weld area.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006662,Originated,A,M,4.8:Oil Leakage found at the weld area.,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006663,Originated,A,E,4.9:internal wiring and cable entry inside the enclosure are poorly installed and not properly managed; unused openings are covered with rubber plugs,PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
PL-006664,Originated,B,E,"4.10:poor cable management, improper stripping, and improper glanding",PS5-61-07 - 0.4kV Switchboard EITS Building (PS5-61-IK-0001),PS5 - Milestone A
